"Step","transformer-2-(bin) - val/f1","transformer-2-(bin) - val/f1__MIN","transformer-2-(bin) - val/f1__MAX","transformer-2 - val/f1","transformer-2 - val/f1__MIN","transformer-2 - val/f1__MAX"
"241","0.5810227990150452","0.5810227990150452","0.5810227990150452","0.5728585720062256","0.5728585720062256","0.5728585720062256"
"242","0.5852543711662292","0.5852543711662292","0.5852543711662292","0.5944406986236572","0.5944406986236572","0.5944406986236572"
"243","0.583552360534668","0.583552360534668","0.583552360534668","0.595192015171051","0.595192015171051","0.595192015171051"
"244","0.5839307904243469","0.5839307904243469","0.5839307904243469","0.5962749719619751","0.5962749719619751","0.5962749719619751"
"245","0.5783812999725342","0.5783812999725342","0.5783812999725342","0.575638473033905","0.575638473033905","0.575638473033905"
"246","0.5843998193740845","0.5843998193740845","0.5843998193740845","0.597701907157898","0.597701907157898","0.597701907157898"
"247","0.584331214427948","0.584331214427948","0.584331214427948","0.5916057825088501","0.5916057825088501","0.5916057825088501"
"248","0.5836135745048523","0.5836135745048523","0.5836135745048523","0.5819859504699707","0.5819859504699707","0.5819859504699707"
"249","0.5836484432220459","0.5836484432220459","0.5836484432220459","0.5990126729011536","0.5990126729011536","0.5990126729011536"
"250","0.5826548337936401","0.5826548337936401","0.5826548337936401","0.5752279758453369","0.5752279758453369","0.5752279758453369"
"251","0.5844689607620239","0.5844689607620239","0.5844689607620239","0.5895000696182251","0.5895000696182251","0.5895000696182251"
"252","0.5833718180656433","0.5833718180656433","0.5833718180656433","0.5909390449523926","0.5909390449523926","0.5909390449523926"
"253","0.5851625800132751","0.5851625800132751","0.5851625800132751","0.5940237045288086","0.5940237045288086","0.5940237045288086"
"254","0.5822119116783142","0.5822119116783142","0.5822119116783142","0.577515721321106","0.577515721321106","0.577515721321106"
"255","0.5841634273529053","0.5841634273529053","0.5841634273529053","0.5814970135688782","0.5814970135688782","0.5814970135688782"
"256","0.5845568180084229","0.5845568180084229","0.5845568180084229","0.5960244536399841","0.5960244536399841","0.5960244536399841"
"257","0.5805428624153137","0.5805428624153137","0.5805428624153137","0.5885996222496033","0.5885996222496033","0.5885996222496033"
"258","0.5843328833580017","0.5843328833580017","0.5843328833580017","0.5921618938446045","0.5921618938446045","0.5921618938446045"
"259","0.5820755362510681","0.5820755362510681","0.5820755362510681","0.5791491866111755","0.5791491866111755","0.5791491866111755"
"260","0.5826982259750366","0.5826982259750366","0.5826982259750366","0.5968138575553894","0.5968138575553894","0.5968138575553894"
"261","0.5858665704727173","0.5858665704727173","0.5858665704727173","0.5772590637207031","0.5772590637207031","0.5772590637207031"
"262","0.5817110538482666","0.5817110538482666","0.5817110538482666","0.5760065913200378","0.5760065913200378","0.5760065913200378"
"263","0.5791361927986145","0.5791361927986145","0.5791361927986145","0.5946953892707825","0.5946953892707825","0.5946953892707825"
"264","0.5803567171096802","0.5803567171096802","0.5803567171096802","0.5810672044754028","0.5810672044754028","0.5810672044754028"
"265","0.5799784660339355","0.5799784660339355","0.5799784660339355","0.5933322310447693","0.5933322310447693","0.5933322310447693"
"266","0.582776665687561","0.582776665687561","0.582776665687561","0.5834763050079346","0.5834763050079346","0.5834763050079346"
"267","0.5834446549415588","0.5834446549415588","0.5834446549415588","0.5912929177284241","0.5912929177284241","0.5912929177284241"
"268","0.5817782878875732","0.5817782878875732","0.5817782878875732","0.5963631272315979","0.5963631272315979","0.5963631272315979"
"269","0.5836917161941528","0.5836917161941528","0.5836917161941528","0.5968782305717468","0.5968782305717468","0.5968782305717468"
"270","0.5794299840927124","0.5794299840927124","0.5794299840927124","0.6003249287605286","0.6003249287605286","0.6003249287605286"
"271","0.5782387256622314","0.5782387256622314","0.5782387256622314","0.5803216695785522","0.5803216695785522","0.5803216695785522"
"272","0.5812140703201294","0.5812140703201294","0.5812140703201294","0.6016113758087158","0.6016113758087158","0.6016113758087158"
"273","0.5819432139396667","0.5819432139396667","0.5819432139396667","0.577619731426239","0.577619731426239","0.577619731426239"
"274","0.5810320973396301","0.5810320973396301","0.5810320973396301","0.5969810485839844","0.5969810485839844","0.5969810485839844"
"275","0.584291398525238","0.584291398525238","0.584291398525238","0.5899820923805237","0.5899820923805237","0.5899820923805237"
"276","0.5845181345939636","0.5845181345939636","0.5845181345939636","0.5989594459533691","0.5989594459533691","0.5989594459533691"
"277","0.5789996385574341","0.5789996385574341","0.5789996385574341","0.5775733590126038","0.5775733590126038","0.5775733590126038"
"278","0.5902314782142639","0.5902314782142639","0.5902314782142639","0.5906078219413757","0.5906078219413757","0.5906078219413757"
"279","0.5898715257644653","0.5898715257644653","0.5898715257644653","0.5681253671646118","0.5681253671646118","0.5681253671646118"
"280","0.5818222165107727","0.5818222165107727","0.5818222165107727","0.5971886515617371","0.5971886515617371","0.5971886515617371"
"281","0.5786668062210083","0.5786668062210083","0.5786668062210083","0.5725104212760925","0.5725104212760925","0.5725104212760925"
"282","0.5880136489868164","0.5880136489868164","0.5880136489868164","0.6012176275253296","0.6012176275253296","0.6012176275253296"
"283","0.5869655013084412","0.5869655013084412","0.5869655013084412","0.5948240160942078","0.5948240160942078","0.5948240160942078"
"284","0.5810369849205017","0.5810369849205017","0.5810369849205017","0.5737889409065247","0.5737889409065247","0.5737889409065247"
"285","0.5820980072021484","0.5820980072021484","0.5820980072021484","0.5912461876869202","0.5912461876869202","0.5912461876869202"
"286","0.5878421068191528","0.5878421068191528","0.5878421068191528","0.5937884449958801","0.5937884449958801","0.5937884449958801"
"287","0.5797810554504395","0.5797810554504395","0.5797810554504395","0.5858166217803955","0.5858166217803955","0.5858166217803955"
"288","0.5824590921401978","0.5824590921401978","0.5824590921401978","0.5918602347373962","0.5918602347373962","0.5918602347373962"
"289","0.5850996375083923","0.5850996375083923","0.5850996375083923","0.5778302550315857","0.5778302550315857","0.5778302550315857"
"290","0.5793992280960083","0.5793992280960083","0.5793992280960083","0.5865679979324341","0.5865679979324341","0.5865679979324341"
"291","0.5829364657402039","0.5829364657402039","0.5829364657402039","0.5926069617271423","0.5926069617271423","0.5926069617271423"
"292","0.5827071666717529","0.5827071666717529","0.5827071666717529","0.5794107913970947","0.5794107913970947","0.5794107913970947"
"293","0.5847715735435486","0.5847715735435486","0.5847715735435486","0.5971964597702026","0.5971964597702026","0.5971964597702026"
"294","0.5824742317199707","0.5824742317199707","0.5824742317199707","0.5923866033554077","0.5923866033554077","0.5923866033554077"
"295","0.5820897817611694","0.5820897817611694","0.5820897817611694","0.595341145992279","0.595341145992279","0.595341145992279"
"296","0.5815717577934265","0.5815717577934265","0.5815717577934265","0.581154465675354","0.581154465675354","0.581154465675354"
"297","0.5810982584953308","0.5810982584953308","0.5810982584953308","0.6002634763717651","0.6002634763717651","0.6002634763717651"
"298","0.585909903049469","0.585909903049469","0.585909903049469","0.5938706398010254","0.5938706398010254","0.5938706398010254"
"299","0.5926541090011597","0.5926541090011597","0.5926541090011597","0.5880972146987915","0.5880972146987915","0.5880972146987915"
"300","0.5809237360954285","0.5809237360954285","0.5809237360954285","0.578787624835968","0.578787624835968","0.578787624835968"
"301","0.5898352861404419","0.5898352861404419","0.5898352861404419","0.5918444395065308","0.5918444395065308","0.5918444395065308"
"302","0.593283474445343","0.593283474445343","0.593283474445343","0.5927252769470215","0.5927252769470215","0.5927252769470215"
"303","0.5819277763366699","0.5819277763366699","0.5819277763366699","0.5992161631584167","0.5992161631584167","0.5992161631584167"
"304","0.5844208002090454","0.5844208002090454","0.5844208002090454","0.5949335694313049","0.5949335694313049","0.5949335694313049"
"305","0.5918236374855042","0.5918236374855042","0.5918236374855042","0.5937380194664001","0.5937380194664001","0.5937380194664001"
"306","0.5911082625389099","0.5911082625389099","0.5911082625389099","0.5837706327438354","0.5837706327438354","0.5837706327438354"
"307","0.5803744196891785","0.5803744196891785","0.5803744196891785","0.5946412682533264","0.5946412682533264","0.5946412682533264"
"308","0.5805879235267639","0.5805879235267639","0.5805879235267639","0.580962061882019","0.580962061882019","0.580962061882019"
"309","0.58986496925354","0.58986496925354","0.58986496925354","0.5942342877388","0.5942342877388","0.5942342877388"
"310","0.591595470905304","0.591595470905304","0.591595470905304","0.5979148149490356","0.5979148149490356","0.5979148149490356"
"311","0.5950329303741455","0.5950329303741455","0.5950329303741455","0.5883761644363403","0.5883761644363403","0.5883761644363403"
"312","0.5921194553375244","0.5921194553375244","0.5921194553375244","0.5961889624595642","0.5961889624595642","0.5961889624595642"
"313","0.5906844139099121","0.5906844139099121","0.5906844139099121","0.5794984102249146","0.5794984102249146","0.5794984102249146"
"314","0.5876873731613159","0.5876873731613159","0.5876873731613159","0.5963173508644104","0.5963173508644104","0.5963173508644104"
"315","0.5868235230445862","0.5868235230445862","0.5868235230445862","0.5806669592857361","0.5806669592857361","0.5806669592857361"
"316","0.5882210731506348","0.5882210731506348","0.5882210731506348","0.5967511534690857","0.5967511534690857","0.5967511534690857"
"317","0.5943318009376526","0.5943318009376526","0.5943318009376526","0.5923321843147278","0.5923321843147278","0.5923321843147278"
"318","0.5901102423667908","0.5901102423667908","0.5901102423667908","0.5752037167549133","0.5752037167549133","0.5752037167549133"
"319","0.5819718241691589","0.5819718241691589","0.5819718241691589","0.5837920904159546","0.5837920904159546","0.5837920904159546"
"320","0.5835130214691162","0.5835130214691162","0.5835130214691162","0.5795844197273254","0.5795844197273254","0.5795844197273254"
"321","0.5881137251853943","0.5881137251853943","0.5881137251853943","0.5761680006980896","0.5761680006980896","0.5761680006980896"
"322","0.5898353457450867","0.5898353457450867","0.5898353457450867","0.592685341835022","0.592685341835022","0.592685341835022"
"323","0.5829935669898987","0.5829935669898987","0.5829935669898987","0.5801821947097778","0.5801821947097778","0.5801821947097778"
"324","0.5913521647453308","0.5913521647453308","0.5913521647453308","0.5912507772445679","0.5912507772445679","0.5912507772445679"
"325","0.5802443027496338","0.5802443027496338","0.5802443027496338","0.5832542181015015","0.5832542181015015","0.5832542181015015"
"326","0.5829646587371826","0.5829646587371826","0.5829646587371826","0.5924822688102722","0.5924822688102722","0.5924822688102722"
"327","0.5822547078132629","0.5822547078132629","0.5822547078132629","0.583008348941803","0.583008348941803","0.583008348941803"
"328","0.5917225480079651","0.5917225480079651","0.5917225480079651","0.5797677040100098","0.5797677040100098","0.5797677040100098"
"329","0.5903288722038269","0.5903288722038269","0.5903288722038269","0.5936768054962158","0.5936768054962158","0.5936768054962158"
"330","0.5920231938362122","0.5920231938362122","0.5920231938362122","0.5781142711639404","0.5781142711639404","0.5781142711639404"
"331","0.5953078269958496","0.5953078269958496","0.5953078269958496","0.581527590751648","0.581527590751648","0.581527590751648"
"332","0.590381920337677","0.590381920337677","0.590381920337677","0.594325602054596","0.594325602054596","0.594325602054596"
"333","0.5839356780052185","0.5839356780052185","0.5839356780052185","0.5879451036453247","0.5879451036453247","0.5879451036453247"
"334","0.5933772921562195","0.5933772921562195","0.5933772921562195","0.587810754776001","0.587810754776001","0.587810754776001"
"335","0.5865325331687927","0.5865325331687927","0.5865325331687927","0.5834893584251404","0.5834893584251404","0.5834893584251404"
"336","0.5833994746208191","0.5833994746208191","0.5833994746208191","0.5946753621101379","0.5946753621101379","0.5946753621101379"
"337","0.5833268165588379","0.5833268165588379","0.5833268165588379","0.5917638540267944","0.5917638540267944","0.5917638540267944"
"338","0.5950895547866821","0.5950895547866821","0.5950895547866821","0.5972655415534973","0.5972655415534973","0.5972655415534973"
"339","0.5949131846427917","0.5949131846427917","0.5949131846427917","0.5804967284202576","0.5804967284202576","0.5804967284202576"
"340","0.5939581394195557","0.5939581394195557","0.5939581394195557","0.5769245624542236","0.5769245624542236","0.5769245624542236"
"341","0.5906890630722046","0.5906890630722046","0.5906890630722046","0.5949395895004272","0.5949395895004272","0.5949395895004272"
"342","0.5826642513275146","0.5826642513275146","0.5826642513275146","0.5690469741821289","0.5690469741821289","0.5690469741821289"
"343","0.5816980004310608","0.5816980004310608","0.5816980004310608","0.5978577733039856","0.5978577733039856","0.5978577733039856"
"344","0.5942986607551575","0.5942986607551575","0.5942986607551575","0.5778871774673462","0.5778871774673462","0.5778871774673462"
"345","0.5814692378044128","0.5814692378044128","0.5814692378044128","0.5864165425300598","0.5864165425300598","0.5864165425300598"
"346","0.5938183069229126","0.5938183069229126","0.5938183069229126","0.5945764780044556","0.5945764780044556","0.5945764780044556"
"347","0.5875123739242554","0.5875123739242554","0.5875123739242554","0.5817986130714417","0.5817986130714417","0.5817986130714417"
"348","0.5931962728500366","0.5931962728500366","0.5931962728500366","0.5831969380378723","0.5831969380378723","0.5831969380378723"
"349","0.5913887023925781","0.5913887023925781","0.5913887023925781","0.5952221155166626","0.5952221155166626","0.5952221155166626"
"350","0.5913227796554565","0.5913227796554565","0.5913227796554565","0.580369770526886","0.580369770526886","0.580369770526886"
"351","0.5963274240493774","0.5963274240493774","0.5963274240493774","0.5988438725471497","0.5988438725471497","0.5988438725471497"
"352","0.592941164970398","0.592941164970398","0.592941164970398","0.5741501450538635","0.5741501450538635","0.5741501450538635"
"353","0.5967273116111755","0.5967273116111755","0.5967273116111755","0.6000921130180359","0.6000921130180359","0.6000921130180359"
"354","0.5965102314949036","0.5965102314949036","0.5965102314949036","0.5804310441017151","0.5804310441017151","0.5804310441017151"
"355","0.5919387936592102","0.5919387936592102","0.5919387936592102","0.584279477596283","0.584279477596283","0.584279477596283"
"356","0.5937806963920593","0.5937806963920593","0.5937806963920593","0.5839444398880005","0.5839444398880005","0.5839444398880005"
"357","0.596754789352417","0.596754789352417","0.596754789352417","0.5839419960975647","0.5839419960975647","0.5839419960975647"
"358","0.5921090841293335","0.5921090841293335","0.5921090841293335","0.5847840905189514","0.5847840905189514","0.5847840905189514"
"359","0.5963978171348572","0.5963978171348572","0.5963978171348572","0.5857422947883606","0.5857422947883606","0.5857422947883606"
"360","0.5941283702850342","0.5941283702850342","0.5941283702850342","0.5968165993690491","0.5968165993690491","0.5968165993690491"
"361","0.5951035618782043","0.5951035618782043","0.5951035618782043","0.5822648406028748","0.5822648406028748","0.5822648406028748"
"362","0.5936738848686218","0.5936738848686218","0.5936738848686218","0.5845054984092712","0.5845054984092712","0.5845054984092712"
"363","0.5933248996734619","0.5933248996734619","0.5933248996734619","0.5972360968589783","0.5972360968589783","0.5972360968589783"
"364","0.5953464508056641","0.5953464508056641","0.5953464508056641","0.5933904647827148","0.5933904647827148","0.5933904647827148"
"365","0.5951200127601624","0.5951200127601624","0.5951200127601624","0.6025305986404419","0.6025305986404419","0.6025305986404419"
"366","0.5954297780990601","0.5954297780990601","0.5954297780990601","0.5883588194847107","0.5883588194847107","0.5883588194847107"
"367","0.5971139073371887","0.5971139073371887","0.5971139073371887","0.5777918696403503","0.5777918696403503","0.5777918696403503"
"368","0.5937380194664001","0.5937380194664001","0.5937380194664001","0.5945284962654114","0.5945284962654114","0.5945284962654114"
"369","0.5924664735794067","0.5924664735794067","0.5924664735794067","0.5713452696800232","0.5713452696800232","0.5713452696800232"
"370","0.5942338109016418","0.5942338109016418","0.5942338109016418","0.5912408232688904","0.5912408232688904","0.5912408232688904"
"371","0.5959202647209167","0.5959202647209167","0.5959202647209167","0.5898882746696472","0.5898882746696472","0.5898882746696472"
"372","0.5928707122802734","0.5928707122802734","0.5928707122802734","0.5819711089134216","0.5819711089134216","0.5819711089134216"
"373","0.5936521887779236","0.5936521887779236","0.5936521887779236","0.5806443095207214","0.5806443095207214","0.5806443095207214"
"374","0.594685971736908","0.594685971736908","0.594685971736908","0.5815916657447815","0.5815916657447815","0.5815916657447815"
"375","0.6009670495986938","0.6009670495986938","0.6009670495986938","0.5958821773529053","0.5958821773529053","0.5958821773529053"
"376","0.5997880697250366","0.5997880697250366","0.5997880697250366","0.5944356322288513","0.5944356322288513","0.5944356322288513"
"377","0.5955462455749512","0.5955462455749512","0.5955462455749512","0.5841384530067444","0.5841384530067444","0.5841384530067444"
"378","0.5938394069671631","0.5938394069671631","0.5938394069671631","0.6025652885437012","0.6025652885437012","0.6025652885437012"
"379","0.5941717028617859","0.5941717028617859","0.5941717028617859","0.573780357837677","0.573780357837677","0.573780357837677"
"380","0.5961389541625977","0.5961389541625977","0.5961389541625977","0.5971080660820007","0.5971080660820007","0.5971080660820007"
"381","0.5948703289031982","0.5948703289031982","0.5948703289031982","0.5794872641563416","0.5794872641563416","0.5794872641563416"
"382","0.5971973538398743","0.5971973538398743","0.5971973538398743","0.5756372213363647","0.5756372213363647","0.5756372213363647"
"383","0.5947751998901367","0.5947751998901367","0.5947751998901367","0.5865758061408997","0.5865758061408997","0.5865758061408997"
"384","0.5957356095314026","0.5957356095314026","0.5957356095314026","0.5789070725440979","0.5789070725440979","0.5789070725440979"
"385","0.5950490236282349","0.5950490236282349","0.5950490236282349","0.5811460614204407","0.5811460614204407","0.5811460614204407"
"386","0.5962863564491272","0.5962863564491272","0.5962863564491272","0.5818117260932922","0.5818117260932922","0.5818117260932922"
"387","0.59483802318573","0.59483802318573","0.59483802318573","0.5933395624160767","0.5933395624160767","0.5933395624160767"
"388","0.5946626663208008","0.5946626663208008","0.5946626663208008","0.5986030697822571","0.5986030697822571","0.5986030697822571"
"389","0.5951699614524841","0.5951699614524841","0.5951699614524841","0.5910467505455017","0.5910467505455017","0.5910467505455017"
"390","0.5922383069992065","0.5922383069992065","0.5922383069992065","0.578442394733429","0.578442394733429","0.578442394733429"
"391","0.5936644673347473","0.5936644673347473","0.5936644673347473","0.5750136971473694","0.5750136971473694","0.5750136971473694"
"392","0.5903521776199341","0.5903521776199341","0.5903521776199341","0.577816903591156","0.577816903591156","0.577816903591156"
"393","0.5959144830703735","0.5959144830703735","0.5959144830703735","0.579685389995575","0.579685389995575","0.579685389995575"
"394","0.5953565835952759","0.5953565835952759","0.5953565835952759","0.5807021856307983","0.5807021856307983","0.5807021856307983"
"395","0.5929098129272461","0.5929098129272461","0.5929098129272461","0.5904175043106079","0.5904175043106079","0.5904175043106079"
"396","0.5976136922836304","0.5976136922836304","0.5976136922836304","0.5839676856994629","0.5839676856994629","0.5839676856994629"
"397","0.5959032773971558","0.5959032773971558","0.5959032773971558","0.5740213990211487","0.5740213990211487","0.5740213990211487"
"398","0.5950652360916138","0.5950652360916138","0.5950652360916138","0.5883885025978088","0.5883885025978088","0.5883885025978088"
"399","0.5928360819816589","0.5928360819816589","0.5928360819816589","0.5794817209243774","0.5794817209243774","0.5794817209243774"
"400","0.5962226986885071","0.5962226986885071","0.5962226986885071","0.5958691835403442","0.5958691835403442","0.5958691835403442"
"401","0.5950514078140259","0.5950514078140259","0.5950514078140259","0.5841540098190308","0.5841540098190308","0.5841540098190308"
"402","0.5917123556137085","0.5917123556137085","0.5917123556137085","0.5932344198226929","0.5932344198226929","0.5932344198226929"
"403","0.5999757051467896","0.5999757051467896","0.5999757051467896","0.6046081185340881","0.6046081185340881","0.6046081185340881"
"404","0.5970475077629089","0.5970475077629089","0.5970475077629089","0.5979973673820496","0.5979973673820496","0.5979973673820496"
"405","0.5919280052185059","0.5919280052185059","0.5919280052185059","0.5809351205825806","0.5809351205825806","0.5809351205825806"
"406","0.5946592688560486","0.5946592688560486","0.5946592688560486","0.5744016766548157","0.5744016766548157","0.5744016766548157"
"407","0.6000310778617859","0.6000310778617859","0.6000310778617859","0.5760881900787354","0.5760881900787354","0.5760881900787354"
"408","0.5920627117156982","0.5920627117156982","0.5920627117156982","0.5915230512619019","0.5915230512619019","0.5915230512619019"
"409","0.5956041812896729","0.5956041812896729","0.5956041812896729","0.5743516087532043","0.5743516087532043","0.5743516087532043"
"410","0.596916675567627","0.596916675567627","0.596916675567627","0.5933777689933777","0.5933777689933777","0.5933777689933777"
"411","0.596640944480896","0.596640944480896","0.596640944480896","0.5883464813232422","0.5883464813232422","0.5883464813232422"
"412","0.5965039134025574","0.5965039134025574","0.5965039134025574","0.5904141068458557","0.5904141068458557","0.5904141068458557"
"413","0.596611499786377","0.596611499786377","0.596611499786377","0.5947394371032715","0.5947394371032715","0.5947394371032715"
"414","0.5960469245910645","0.5960469245910645","0.5960469245910645","0.6010477542877197","0.6010477542877197","0.6010477542877197"
"415","0.5972468852996826","0.5972468852996826","0.5972468852996826","0.5781657099723816","0.5781657099723816","0.5781657099723816"
"416","0.5942679047584534","0.5942679047584534","0.5942679047584534","0.5943281650543213","0.5943281650543213","0.5943281650543213"
"417","0.5962725877761841","0.5962725877761841","0.5962725877761841","0.5856397747993469","0.5856397747993469","0.5856397747993469"
"418","0.5944363474845886","0.5944363474845886","0.5944363474845886","0.602301836013794","0.602301836013794","0.602301836013794"
"419","0.5985186100006104","0.5985186100006104","0.5985186100006104","0.5804957747459412","0.5804957747459412","0.5804957747459412"
"420","0.6001332402229309","0.6001332402229309","0.6001332402229309","0.5775453448295593","0.5775453448295593","0.5775453448295593"
"421","0.5941087007522583","0.5941087007522583","0.5941087007522583","0.5829613208770752","0.5829613208770752","0.5829613208770752"
"422","0.5965656638145447","0.5965656638145447","0.5965656638145447","0.577827513217926","0.577827513217926","0.577827513217926"
"423","0.5947274565696716","0.5947274565696716","0.5947274565696716","0.5769604444503784","0.5769604444503784","0.5769604444503784"
"424","0.59316486120224","0.59316486120224","0.59316486120224","0.593517541885376","0.593517541885376","0.593517541885376"
"425","0.5975365042686462","0.5975365042686462","0.5975365042686462","0.5784125328063965","0.5784125328063965","0.5784125328063965"
"426","0.5927913784980774","0.5927913784980774","0.5927913784980774","0.5967000126838684","0.5967000126838684","0.5967000126838684"
"427","0.601130485534668","0.601130485534668","0.601130485534668","0.5872437953948975","0.5872437953948975","0.5872437953948975"
"428","0.5975787043571472","0.5975787043571472","0.5975787043571472","0.5753749012947083","0.5753749012947083","0.5753749012947083"
"429","0.5975778698921204","0.5975778698921204","0.5975778698921204","0.5801668167114258","0.5801668167114258","0.5801668167114258"
"430","0.5985508561134338","0.5985508561134338","0.5985508561134338","0.5913574695587158","0.5913574695587158","0.5913574695587158"
"431","0.5995000004768372","0.5995000004768372","0.5995000004768372","0.5791177749633789","0.5791177749633789","0.5791177749633789"
"432","0.5944510102272034","0.5944510102272034","0.5944510102272034","0.5818554759025574","0.5818554759025574","0.5818554759025574"
"433","0.5947908163070679","0.5947908163070679","0.5947908163070679","0.5932517647743225","0.5932517647743225","0.5932517647743225"
"434","0.5950356721878052","0.5950356721878052","0.5950356721878052","0.6027950048446655","0.6027950048446655","0.6027950048446655"
"435","0.6009851694107056","0.6009851694107056","0.6009851694107056","0.5848413109779358","0.5848413109779358","0.5848413109779358"
"436","0.5990402698516846","0.5990402698516846","0.5990402698516846","0.5824782848358154","0.5824782848358154","0.5824782848358154"
"437","0.5980349183082581","0.5980349183082581","0.5980349183082581","0.6102420687675476","0.6102420687675476","0.6102420687675476"
"438","0.5942054390907288","0.5942054390907288","0.5942054390907288","0.5784370303153992","0.5784370303153992","0.5784370303153992"
"439","0.5961946249008179","0.5961946249008179","0.5961946249008179","0.5956023931503296","0.5956023931503296","0.5956023931503296"
"440","0.5959635972976685","0.5959635972976685","0.5959635972976685","0.586426317691803","0.586426317691803","0.586426317691803"
"441","0.599304735660553","0.599304735660553","0.599304735660553","0.5862774848937988","0.5862774848937988","0.5862774848937988"
"442","0.5989211201667786","0.5989211201667786","0.5989211201667786","0.6099250912666321","0.6099250912666321","0.6099250912666321"
"443","0.5998477339744568","0.5998477339744568","0.5998477339744568","0.5907400250434875","0.5907400250434875","0.5907400250434875"
"444","0.5990151762962341","0.5990151762962341","0.5990151762962341","0.5846580862998962","0.5846580862998962","0.5846580862998962"
"445","0.6003633737564087","0.6003633737564087","0.6003633737564087","0.5774747133255005","0.5774747133255005","0.5774747133255005"
"446","0.6012332439422607","0.6012332439422607","0.6012332439422607","0.5929431915283203","0.5929431915283203","0.5929431915283203"
"447","0.5971589088439941","0.5971589088439941","0.5971589088439941","0.5945852398872375","0.5945852398872375","0.5945852398872375"
"448","0.5966221690177917","0.5966221690177917","0.5966221690177917","0.5799960494041443","0.5799960494041443","0.5799960494041443"
"449","0.6036325097084045","0.6036325097084045","0.6036325097084045","0.5809458494186401","0.5809458494186401","0.5809458494186401"
"450","0.5991869568824768","0.5991869568824768","0.5991869568824768","0.584858775138855","0.584858775138855","0.584858775138855"
"451","0.5988479852676392","0.5988479852676392","0.5988479852676392","0.5893492698669434","0.5893492698669434","0.5893492698669434"
"452","0.5985795855522156","0.5985795855522156","0.5985795855522156","0.5924744009971619","0.5924744009971619","0.5924744009971619"
"453","0.5968229174613953","0.5968229174613953","0.5968229174613953","0.5798483490943909","0.5798483490943909","0.5798483490943909"
"454","0.597683310508728","0.597683310508728","0.597683310508728","0.5904170274734497","0.5904170274734497","0.5904170274734497"
"455","0.5988273024559021","0.5988273024559021","0.5988273024559021","0.5874384045600891","0.5874384045600891","0.5874384045600891"
"456","0.5958662629127502","0.5958662629127502","0.5958662629127502","0.5913254022598267","0.5913254022598267","0.5913254022598267"
"457","0.5983145236968994","0.5983145236968994","0.5983145236968994","0.577543318271637","0.577543318271637","0.577543318271637"
"458","0.5970520973205566","0.5970520973205566","0.5970520973205566","0.5868309736251831","0.5868309736251831","0.5868309736251831"
"459","0.5980490446090698","0.5980490446090698","0.5980490446090698","0.6039227247238159","0.6039227247238159","0.6039227247238159"
"460","0.5990909337997437","0.5990909337997437","0.5990909337997437","0.5770610570907593","0.5770610570907593","0.5770610570907593"
"461","0.6006591320037842","0.6006591320037842","0.6006591320037842","0.6057074666023254","0.6057074666023254","0.6057074666023254"
"462","0.5997178554534912","0.5997178554534912","0.5997178554534912","0.608543872833252","0.608543872833252","0.608543872833252"
"463","0.5984197854995728","0.5984197854995728","0.5984197854995728","0.5812853574752808","0.5812853574752808","0.5812853574752808"
"464","0.5975936651229858","0.5975936651229858","0.5975936651229858","0.5948629975318909","0.5948629975318909","0.5948629975318909"
"465","0.597977876663208","0.597977876663208","0.597977876663208","0.5981772541999817","0.5981772541999817","0.5981772541999817"
"466","0.5973745584487915","0.5973745584487915","0.5973745584487915","0.5917782783508301","0.5917782783508301","0.5917782783508301"
"467","0.5978056192398071","0.5978056192398071","0.5978056192398071","0.6025677919387817","0.6025677919387817","0.6025677919387817"
"468","0.595704972743988","0.595704972743988","0.595704972743988","0.591572642326355","0.591572642326355","0.591572642326355"
"469","0.599586009979248","0.599586009979248","0.599586009979248","0.5764715075492859","0.5764715075492859","0.5764715075492859"
"470","0.5999568104743958","0.5999568104743958","0.5999568104743958","0.6085291504859924","0.6085291504859924","0.6085291504859924"
"471","0.6013597249984741","0.6013597249984741","0.6013597249984741","0.5934798717498779","0.5934798717498779","0.5934798717498779"
"472","0.5977833271026611","0.5977833271026611","0.5977833271026611","0.5906403064727783","0.5906403064727783","0.5906403064727783"
"473","0.602608859539032","0.602608859539032","0.602608859539032","0.5961471796035767","0.5961471796035767","0.5961471796035767"
"474","0.5976356863975525","0.5976356863975525","0.5976356863975525","0.594149649143219","0.594149649143219","0.594149649143219"
"475","0.5991856455802917","0.5991856455802917","0.5991856455802917","0.5962040424346924","0.5962040424346924","0.5962040424346924"
"476","0.5979158878326416","0.5979158878326416","0.5979158878326416","0.6045860052108765","0.6045860052108765","0.6045860052108765"
"477","0.5969704389572144","0.5969704389572144","0.5969704389572144","0.5820809006690979","0.5820809006690979","0.5820809006690979"
"478","0.5977131724357605","0.5977131724357605","0.5977131724357605","0.608238160610199","0.608238160610199","0.608238160610199"
"479","0.5989173650741577","0.5989173650741577","0.5989173650741577","0.5801405310630798","0.5801405310630798","0.5801405310630798"
"480","0.5995723009109497","0.5995723009109497","0.5995723009109497","0.5793280005455017","0.5793280005455017","0.5793280005455017"
"481","0.597952127456665","0.597952127456665","0.597952127456665","0.6038550734519958","0.6038550734519958","0.6038550734519958"
"482","0.5984909534454346","0.5984909534454346","0.5984909534454346","0.6044862270355225","0.6044862270355225","0.6044862270355225"
