"Step","transformer-2-100-data-5000-batch - val/auc_w/ttH","transformer-2-100-data-5000-batch - val/auc_w/ttH__MIN","transformer-2-100-data-5000-batch - val/auc_w/ttH__MAX","transformer-2-50-data - val/auc_w/ttH","transformer-2-50-data - val/auc_w/ttH__MIN","transformer-2-50-data - val/auc_w/ttH__MAX","transformer-2-10-data - val/auc_w/ttH","transformer-2-10-data - val/auc_w/ttH__MIN","transformer-2-10-data - val/auc_w/ttH__MAX","transformer-2-5-data - val/auc_w/ttH","transformer-2-5-data - val/auc_w/ttH__MIN","transformer-2-5-data - val/auc_w/ttH__MAX","transformer-2 - val/auc_w/ttH","transformer-2 - val/auc_w/ttH__MIN","transformer-2 - val/auc_w/ttH__MAX"
"97","0.8040170639486384","0.8040170639486384","0.8040170639486384","0.792232736575201","0.792232736575201","0.792232736575201","0.7440784989508424","0.7440784989508424","0.7440784989508424","0.7299814513281833","0.7299814513281833","0.7299814513281833","0.6822076430261641","0.6822076430261641","0.6822076430261641"
"98","0.801135224837769","0.801135224837769","0.801135224837769","0.7992150223315273","0.7992150223315273","0.7992150223315273","0.7365562750381138","0.7365562750381138","0.7365562750381138","0.7506389467181348","0.7506389467181348","0.7506389467181348","0.6842929423239138","0.6842929423239138","0.6842929423239138"
"99","0.7983671028844549","0.7983671028844549","0.7983671028844549","0.794943754619756","0.794943754619756","0.794943754619756","0.7348769601703539","0.7348769601703539","0.7348769601703539","0.7340195393907641","0.7340195393907641","0.7340195393907641","0.6742070438928826","0.6742070438928826","0.6742070438928826"
"100","0.8061846517093452","0.8061846517093452","0.8061846517093452","0.7912621034497829","0.7912621034497829","0.7912621034497829","0.7331656624920273","0.7331656624920273","0.7331656624920273","0.7128699013199754","0.7128699013199754","0.7128699013199754","0.6941848133158594","0.6941848133158594","0.6941848133158594"
"101","","","","0.7872601813799215","0.7872601813799215","0.7872601813799215","0.734750092552348","0.734750092552348","0.734750092552348","0.7204008830546889","0.7204008830546889","0.7204008830546889","","",""
"102","","","","0.7907541989189384","0.7907541989189384","0.7907541989189384","0.7360199815594252","0.7360199815594252","0.7360199815594252","0.7185837227850453","0.7185837227850453","0.7185837227850453","","",""
"103","","","","0.792465389798747","0.792465389798747","0.792465389798747","0.7258876311519993","0.7258876311519993","0.7258876311519993","0.7187402717880061","0.7187402717880061","0.7187402717880061","","",""
"104","","","","0.7938867509120578","0.7938867509120578","0.7938867509120578","0.7421648272030459","0.7421648272030459","0.7421648272030459","0.7078859007799085","0.7078859007799085","0.7078859007799085","","",""
"105","","","","0.7972294679827164","0.7972294679827164","0.7972294679827164","0.7275952437435683","0.7275952437435683","0.7275952437435683","0.7224438460116969","0.7224438460116969","0.7224438460116969","","",""
"106","","","","0.8012937921853027","0.8012937921853027","0.8012937921853027","0.7193660511375932","0.7193660511375932","0.7193660511375932","0.7296614765355867","0.7296614765355867","0.7296614765355867","","",""
"107","","","","0.8035746957892738","0.8035746957892738","0.8035746957892738","0.7184824069039962","0.7184824069039962","0.7184824069039962","0.7254852687568956","0.7254852687568956","0.7254852687568956","","",""
"108","","","","0.7935658985209586","0.7935658985209586","0.7935658985209586","0.7387875727350729","0.7387875727350729","0.7387875727350729","0.7224951173697832","0.7224951173697832","0.7224951173697832","","",""
"109","","","","0.7889290860172173","0.7889290860172173","0.7889290860172173","0.727741440982055","0.727741440982055","0.727741440982055","0.7187122208204251","0.7187122208204251","0.7187122208204251","","",""
"110","","","","0.794682794945702","0.794682794945702","0.794682794945702","0.7255553527805575","0.7255553527805575","0.7255553527805575","0.7254504188341481","0.7254504188341481","0.7254504188341481","","",""
"111","","","","0.7898358645029204","0.7898358645029204","0.7898358645029204","0.7370160348923458","0.7370160348923458","0.7370160348923458","0.7168446399453231","0.7168446399453231","0.7168446399453231","","",""
"112","","","","0.8011584725845664","0.8011584725845664","0.8011584725845664","0.7340944055531916","0.7340944055531916","0.7340944055531916","0.7219208050243275","0.7219208050243275","0.7219208050243275","","",""
"113","","","","0.7878149218797528","0.7878149218797528","0.7878149218797528","0.7293993682712713","0.7293993682712713","0.7293993682712713","0.729628420776425","0.729628420776425","0.729628420776425","","",""
"114","","","","0.7891846873312585","0.7891846873312585","0.7891846873312585","0.7300152445727827","0.7300152445727827","0.7300152445727827","0.7337927135336627","0.7337927135336627","0.7337927135336627","","",""
"115","","","","0.7889773316436597","0.7889773316436597","0.7889773316436597","0.7396913444560108","0.7396913444560108","0.7396913444560108","0.7137103368788809","0.7137103368788809","0.7137103368788809","","",""
"116","","","","0.787971976497674","0.787971976497674","0.787971976497674","0.7239678717539625","0.7239678717539625","0.7239678717539625","0.7275691051342196","0.7275691051342196","0.7275691051342196","","",""
"117","","","","0.789599042051333","0.789599042051333","0.789599042051333","0.7301498175421469","0.7301498175421469","0.7301498175421469","0.7212756709217776","0.7212756709217776","0.7212756709217776","","",""
"118","","","","0.7983515532191436","0.7983515532191436","0.7983515532191436","0.7233305322433198","0.7233305322433198","0.7233305322433198","0.709913188010721","0.709913188010721","0.709913188010721","","",""
"119","","","","0.7946938711405142","0.7946938711405142","0.7946938711405142","0.7266579954710245","0.7266579954710245","0.7266579954710245","0.7228407922208024","0.7228407922208024","0.7228407922208024","","",""
"120","","","","0.7981944734308323","0.7981944734308323","0.7981944734308323","0.7325308234206899","0.7325308234206899","0.7325308234206899","0.725105231010714","0.725105231010714","0.725105231010714","","",""
"121","","","","0.7862170749073714","0.7862170749073714","0.7862170749073714","0.7398627051666441","0.7398627051666441","0.7398627051666441","0.724958306796347","0.724958306796347","0.724958306796347","","",""
"122","","","","0.7859773872902105","0.7859773872902105","0.7859773872902105","0.7249198547677398","0.7249198547677398","0.7249198547677398","0.7194055307965774","0.7194055307965774","0.7194055307965774","","",""
"123","","","","0.792976646211744","0.792976646211744","0.792976646211744","0.7330340694106153","0.7330340694106153","0.7330340694106153","0.7379576573048384","0.7379576573048384","0.7379576573048384","","",""
"124","","","","0.7854964376238844","0.7854964376238844","0.7854964376238844","0.7255323553864914","0.7255323553864914","0.7255323553864914","0.7367886094379461","0.7367886094379461","0.7367886094379461","","",""
"125","","","","0.7949429293914618","0.7949429293914618","0.7949429293914618","0.7346625308408197","0.7346625308408197","0.7346625308408197","0.7266295847088268","0.7266295847088268","0.7266295847088268","","",""
"126","","","","0.7986461686236181","0.7986461686236181","0.7986461686236181","0.7395413687073537","0.7395413687073537","0.7395413687073537","0.7318338411365448","0.7318338411365448","0.7318338411365448","","",""
"127","","","","0.7993712804166402","0.7993712804166402","0.7993712804166402","0.7308230907480964","0.7308230907480964","0.7308230907480964","0.7207932277677914","0.7207932277677914","0.7207932277677914","","",""
"128","","","","0.7974633711778001","0.7974633711778001","0.7974633711778001","0.7264671313052995","0.7264671313052995","0.7264671313052995","0.719837138167043","0.719837138167043","0.719837138167043","","",""
"129","","","","0.7861379661744383","0.7861379661744383","0.7861379661744383","0.7306098092047913","0.7306098092047913","0.7306098092047913","0.715499536370675","0.715499536370675","0.715499536370675","","",""
"130","","","","0.7944110894376333","0.7944110894376333","0.7944110894376333","0.7274973106860371","0.7274973106860371","0.7274973106860371","0.7149316531168677","0.7149316531168677","0.7149316531168677","","",""
"131","","","","0.7884869538897034","0.7884869538897034","0.7884869538897034","0.7396539218135222","0.7396539218135222","0.7396539218135222","0.7211398291052024","0.7211398291052024","0.7211398291052024","","",""
"132","","","","0.779896586290315","0.779896586290315","0.779896586290315","0.7377351291472647","0.7377351291472647","0.7377351291472647","0.717176802491094","0.717176802491094","0.717176802491094","","",""
"133","","","","0.7854490792876694","0.7854490792876694","0.7854490792876694","0.7219146387497974","0.7219146387497974","0.7219146387497974","0.7100571197360221","0.7100571197360221","0.7100571197360221","","",""
"134","","","","0.798202956851117","0.798202956851117","0.798202956851117","0.7262006474154152","0.7262006474154152","0.7262006474154152","0.7238745729803033","0.7238745729803033","0.7238745729803033","","",""
"135","","","","0.7796322867785246","0.7796322867785246","0.7796322867785246","0.7248544947872444","0.7248544947872444","0.7248544947872444","0.7156457297837959","0.7156457297837959","0.7156457297837959","","",""
"136","","","","0.7877055443321468","0.7877055443321468","0.7877055443321468","0.7377277673444391","0.7377277673444391","0.7377277673444391","0.720941050416495","0.720941050416495","0.720941050416495","","",""
"137","","","","0.7869900171613923","0.7869900171613923","0.7869900171613923","0.723691522943429","0.723691522943429","0.723691522943429","0.7322289451815795","0.7322289451815795","0.7322289451815795","","",""
"138","","","","0.7964157170805539","0.7964157170805539","0.7964157170805539","0.7226849251089945","0.7226849251089945","0.7226849251089945","0.6895894201721158","0.6895894201721158","0.6895894201721158","","",""
"139","","","","0.7875147329798394","0.7875147329798394","0.7875147329798394","0.7281134730399439","0.7281134730399439","0.7281134730399439","0.7160144381688074","0.7160144381688074","0.7160144381688074","","",""
"140","","","","0.7931453368847532","0.7931453368847532","0.7931453368847532","0.7252716218275763","0.7252716218275763","0.7252716218275763","0.7182020045770963","0.7182020045770963","0.7182020045770963","","",""
"141","","","","0.7913802842471553","0.7913802842471553","0.7913802842471553","0.7166797582750669","0.7166797582750669","0.7166797582750669","0.7206437995413301","0.7206437995413301","0.7206437995413301","","",""
"142","","","","0.7903358886733693","0.7903358886733693","0.7903358886733693","0.721810483763457","0.721810483763457","0.721810483763457","0.7107279793066396","0.7107279793066396","0.7107279793066396","","",""
"143","","","","0.7838633879392793","0.7838633879392793","0.7838633879392793","0.7247360242446775","0.7247360242446775","0.7247360242446775","0.7149620046671306","0.7149620046671306","0.7149620046671306","","",""
"144","","","","0.7922323753658939","0.7922323753658939","0.7922323753658939","0.7155344978554325","0.7155344978554325","0.7155344978554325","0.7160684595986571","0.7160684595986571","0.7160684595986571","","",""
"145","","","","0.7885734203315505","0.7885734203315505","0.7885734203315505","0.7223409300831636","0.7223409300831636","0.7223409300831636","0.7346342777937063","0.7346342777937063","0.7346342777937063","","",""
"146","","","","0.7852837521633697","0.7852837521633697","0.7852837521633697","0.7206772903098535","0.7206772903098535","0.7206772903098535","0.7193119773297645","0.7193119773297645","0.7193119773297645","","",""
"147","","","","0.7804113782924317","0.7804113782924317","0.7804113782924317","0.7253333818404247","0.7253333818404247","0.7253333818404247","0.7126731660203038","0.7126731660203038","0.7126731660203038","","",""
"148","","","","0.7828519314700716","0.7828519314700716","0.7828519314700716","0.7169356590593542","0.7169356590593542","0.7169356590593542","0.7204928626293254","0.7204928626293254","0.7204928626293254","","",""
"149","","","","0.7869166922224379","0.7869166922224379","0.7869166922224379","0.7267077799298028","0.7267077799298028","0.7267077799298028","0.7209363264761878","0.7209363264761878","0.7209363264761878","","",""
"150","","","","0.7864364394271477","0.7864364394271477","0.7864364394271477","0.7244568581760653","0.7244568581760653","0.7244568581760653","0.7222698409053223","0.7222698409053223","0.7222698409053223","","",""
"151","","","","0.7822429290329751","0.7822429290329751","0.7822429290329751","0.7331321698155082","0.7331321698155082","0.7331321698155082","0.7221815166972652","0.7221815166972652","0.7221815166972652","","",""
"152","","","","0.7916310847799684","0.7916310847799684","0.7916310847799684","0.7274152400608143","0.7274152400608143","0.7274152400608143","0.7263428973749283","0.7263428973749283","0.7263428973749283","","",""
"153","","","","0.7940555179212427","0.7940555179212427","0.7940555179212427","0.7332555039046176","0.7332555039046176","0.7332555039046176","0.7293261654146175","0.7293261654146175","0.7293261654146175","","",""
"154","","","","0.7930849731971091","0.7930849731971091","0.7930849731971091","0.7260155076705138","0.7260155076705138","0.7260155076705138","0.72143568135829","0.72143568135829","0.72143568135829","","",""
"155","","","","0.787061536977066","0.787061536977066","0.787061536977066","0.7103212634609065","0.7103212634609065","0.7103212634609065","0.7135848818650482","0.7135848818650482","0.7135848818650482","","",""
"156","","","","0.7859787900883848","0.7859787900883848","0.7859787900883848","0.728516219823738","0.728516219823738","0.728516219823738","0.7226730262900867","0.7226730262900867","0.7226730262900867","","",""
"157","","","","0.773183170883038","0.773183170883038","0.773183170883038","0.7325230237643379","0.7325230237643379","0.7325230237643379","0.7315829046228641","0.7315829046228641","0.7315829046228641","","",""
"158","","","","0.786220377201528","0.786220377201528","0.786220377201528","0.7199245090559437","0.7199245090559437","0.7199245090559437","0.7059383539456362","0.7059383539456362","0.7059383539456362","","",""
"159","","","","0.7757596173638522","0.7757596173638522","0.7757596173638522","0.7016341748299059","0.7016341748299059","0.7016341748299059","0.7281162216302228","0.7281162216302228","0.7281162216302228","","",""
"160","","","","0.7807616702778528","0.7807616702778528","0.7807616702778528","0.7228864399117187","0.7228864399117187","0.7228864399117187","0.7298805762296112","0.7298805762296112","0.7298805762296112","","",""
"161","","","","0.784125821381295","0.784125821381295","0.784125821381295","0.7349096666682351","0.7349096666682351","0.7349096666682351","0.7346267547860562","0.7346267547860562","0.7346267547860562","","",""
"162","","","","0.7814406014796726","0.7814406014796726","0.7814406014796726","0.7242420506018807","0.7242420506018807","0.7242420506018807","0.7151270161189158","0.7151270161189158","0.7151270161189158","","",""
"163","","","","0.7829752480864737","0.7829752480864737","0.7829752480864737","0.7364723938289452","0.7364723938289452","0.7364723938289452","0.7304340152727882","0.7304340152727882","0.7304340152727882","","",""
"164","","","","0.787487829997154","0.787487829997154","0.787487829997154","0.7226826983283576","0.7226826983283576","0.7226826983283576","0.7229344596228066","0.7229344596228066","0.7229344596228066","","",""
"165","","","","0.7879424510601419","0.7879424510601419","0.7879424510601419","0.733035543596338","0.733035543596338","0.733035543596338","0.7199046252839545","0.7199046252839545","0.7199046252839545","","",""
"166","","","","0.781829563711354","0.781829563711354","0.781829563711354","0.7151834554299209","0.7151834554299209","0.7151834554299209","0.7226250446000323","0.7226250446000323","0.7226250446000323","","",""
"167","","","","0.7912647733422722","0.7912647733422722","0.7912647733422722","0.7266833445053833","0.7266833445053833","0.7266833445053833","0.7159972118763781","0.7159972118763781","0.7159972118763781","","",""
"168","","","","0.778966510148004","0.778966510148004","0.778966510148004","0.7194505058747451","0.7194505058747451","0.7194505058747451","0.7225050669816845","0.7225050669816845","0.7225050669816845","","",""
"169","","","","0.7917887746905211","0.7917887746905211","0.7917887746905211","0.7220310052890349","0.7220310052890349","0.7220310052890349","0.7314407894176066","0.7314407894176066","0.7314407894176066","","",""
"170","","","","0.7840655980304113","0.7840655980304113","0.7840655980304113","0.730153396798471","0.730153396798471","0.730153396798471","0.7264461393818405","0.7264461393818405","0.7264461393818405","","",""
"171","","","","0.7855357085761335","0.7855357085761335","0.7855357085761335","0.7155539390790329","0.7155539390790329","0.7155539390790329","0.7149844975958967","0.7149844975958967","0.7149844975958967","","",""
"172","","","","0.7718219592722809","0.7718219592722809","0.7718219592722809","0.7181878860595","0.7181878860595","0.7181878860595","0.7365100854972204","0.7365100854972204","0.7365100854972204","","",""
"173","","","","0.7810583598127189","0.7810583598127189","0.7810583598127189","0.7229484102105861","0.7229484102105861","0.7229484102105861","0.725517926623277","0.725517926623277","0.725517926623277","","",""
"174","","","","0.7893842461010744","0.7893842461010744","0.7893842461010744","0.722955586604593","0.722955586604593","0.722955586604593","0.7253713054356832","0.7253713054356832","0.7253713054356832","","",""
"175","","","","0.7752169606432835","0.7752169606432835","0.7752169606432835","0.7165406297411354","0.7165406297411354","0.7165406297411354","0.7238243644181923","0.7238243644181923","0.7238243644181923","","",""
"176","","","","0.7834856444965584","0.7834856444965584","0.7834856444965584","0.7261781080020928","0.7261781080020928","0.7261781080020928","0.7289329068047911","0.7289329068047911","0.7289329068047911","","",""
"177","","","","0.7829846894452214","0.7829846894452214","0.7829846894452214","0.7286534842683177","0.7286534842683177","0.7286534842683177","0.7346951664928034","0.7346951664928034","0.7346951664928034","","",""
"178","","","","0.7895665426893104","0.7895665426893104","0.7895665426893104","0.7294396279491149","0.7294396279491149","0.7294396279491149","0.7310190148820962","0.7310190148820962","0.7310190148820962","","",""
"179","","","","0.7945251660910689","0.7945251660910689","0.7945251660910689","0.7210152234591658","0.7210152234591658","0.7210152234591658","0.7285943161445319","0.7285943161445319","0.7285943161445319","","",""
"180","","","","0.7783777958053667","0.7783777958053667","0.7783777958053667","0.7254433537631063","0.7254433537631063","0.7254433537631063","0.7275200103069634","0.7275200103069634","0.7275200103069634","","",""
"181","","","","0.7836794649708733","0.7836794649708733","0.7836794649708733","0.7259191032802635","0.7259191032802635","0.7259191032802635","0.7235250758141094","0.7235250758141094","0.7235250758141094","","",""
"182","","","","0.7775015811580326","0.7775015811580326","0.7775015811580326","0.7236750324797425","0.7236750324797425","0.7236750324797425","0.7225990576129588","0.7225990576129588","0.7225990576129588","","",""
"183","","","","0.7839897562851685","0.7839897562851685","0.7839897562851685","0.73232186345869","0.73232186345869","0.73232186345869","0.7193207095532365","0.7193207095532365","0.7193207095532365","","",""
"184","","","","0.7769178897239517","0.7769178897239517","0.7769178897239517","0.7199580591880016","0.7199580591880016","0.7199580591880016","0.7359372892995504","0.7359372892995504","0.7359372892995504","","",""
"185","","","","0.7915318191129878","0.7915318191129878","0.7915318191129878","0.7208312130135497","0.7208312130135497","0.7208312130135497","0.7134736366876238","0.7134736366876238","0.7134736366876238","","",""
"186","","","","0.7838108364388634","0.7838108364388634","0.7838108364388634","0.7259400303990621","0.7259400303990621","0.7259400303990621","0.7263813845058102","0.7263813845058102","0.7263813845058102","","",""
"187","","","","0.7813207302340142","0.7813207302340142","0.7813207302340142","0.7309416254054996","0.7309416254054996","0.7309416254054996","0.7222856910364075","0.7222856910364075","0.7222856910364075","","",""
"188","","","","0.779922707971608","0.779922707971608","0.779922707971608","0.7213806484941485","0.7213806484941485","0.7213806484941485","0.7300630285333768","0.7300630285333768","0.7300630285333768","","",""
"189","","","","0.7735293011049732","0.7735293011049732","0.7735293011049732","0.7207798635164229","0.7207798635164229","0.7207798635164229","0.7153961644073891","0.7153961644073891","0.7153961644073891","","",""
"190","","","","0.7789761770617323","0.7789761770617323","0.7789761770617323","0.7249552068497964","0.7249552068497964","0.7249552068497964","0.72028689001731","0.72028689001731","0.72028689001731","","",""
"191","","","","0.776426254415069","0.776426254415069","0.776426254415069","0.7250170128075704","0.7250170128075704","0.7250170128075704","0.7203927821541033","0.7203927821541033","0.7203927821541033","","",""
"192","","","","0.7908412080704218","0.7908412080704218","0.7908412080704218","0.726310196885585","0.726310196885585","0.726310196885585","0.7354642171425255","0.7354642171425255","0.7354642171425255","","",""
"193","","","","0.7889036389903527","0.7889036389903527","0.7889036389903527","0.719464667572243","0.719464667572243","0.719464667572243","0.7217856075440143","0.7217856075440143","0.7217856075440143","","",""
"194","","","","0.7796792412800068","0.7796792412800068","0.7796792412800068","0.715982336492744","0.715982336492744","0.715982336492744","0.7174727249272964","0.7174727249272964","0.7174727249272964","","",""
"195","","","","0.7871925692299261","0.7871925692299261","0.7871925692299261","0.7344477836839222","0.7344477836839222","0.7344477836839222","0.7196218765314231","0.7196218765314231","0.7196218765314231","","",""
"196","","","","0.777993560673392","0.777993560673392","0.777993560673392","0.72036754890364","0.72036754890364","0.72036754890364","0.7195514814364377","0.7195514814364377","0.7195514814364377","","",""
"197","","","","0.7890097932560323","0.7890097932560323","0.7890097932560323","0.7256528276211804","0.7256528276211804","0.7256528276211804","0.7286343703993866","0.7286343703993866","0.7286343703993866","","",""
"198","","","","0.7794084276830087","0.7794084276830087","0.7794084276830087","0.7219666496376314","0.7219666496376314","0.7219666496376314","0.7302746440315171","0.7302746440315171","0.7302746440315171","","",""
"199","","","","0.7796501993987106","0.7796501993987106","0.7796501993987106","0.7167803415671554","0.7167803415671554","0.7167803415671554","0.7231189905310714","0.7231189905310714","0.7231189905310714","","",""
"200","","","","0.790458469904432","0.790458469904432","0.790458469904432","0.7210094247135186","0.7210094247135186","0.7210094247135186","0.7224536218678886","0.7224536218678886","0.7224536218678886","","",""
